"id";"scope";"strategy";"identity";"attempt";"success";"failure_reason";"user_type";"user_id";"context";"ip";"user_agent";"referrer";"city";"region";"country";"latitude";"longitude";"created_at";"warnlisted_ip_id"
534199;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-02 17:31:27.343;
534200;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-02 17:31:27.386;
534255;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-02 18:38:19.398;
534256;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-02 18:38:19.434;
534340;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-02 20:02:59.411;
534341;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-02 20:02:59.443;
534538;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-03 10:03:48.697;
534539;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-03 10:03:48.731;
534883;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-04 17:30:52.433;
534884;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-04 17:30:52.466;
534985;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 06:48:01.627;
534986;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 06:48:01.699;
534989;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 10:22:27.425;
534990;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 10:22:27.458;
535011;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 12:09:18.007;
535012;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 12:09:18.038;
535058;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 13:08:55.573;
535059;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 13:08:55.601;
535110;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 13:48:32.159;
535111;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 13:48:32.194;
535177;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 14:40:05.788;
535178;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 14:40:05.862;
535301;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 16:22:10.799;
535302;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 16:22:10.826;
535381;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 17:30:41.882;
535382;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.57";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 17:30:41.915;
535494;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 19:01:11.857;
535495;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-05 19:01:11.889;
535778;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-06 12:24:42.345;
535779;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-06 12:24:42.376;
536245;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-06 19:16:18.171;
536246;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-06 19:16:18.206;
536468;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 02:49:40.144;
536469;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 02:49:40.181;
536517;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 12:04:14.487;
536518;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 12:04:14.555;
536559;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 12:51:24.288;
536560;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 12:51:24.323;
536762;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 14:58:58.220;
536763;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 14:58:58.255;
537068;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 18:32:50.929;
537069;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 18:32:50.968;
537134;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 19:09:49.138;
537135;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 19:09:49.190;
537148;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 19:35:03.431;
537149;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-07 19:35:03.477;
537392;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 06:24:33.458;
537393;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.72";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 06:24:33.491;
537424;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.44";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 12:01:33.594;
537425;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.44";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 12:01:33.630;
537448;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.44";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 12:34:11.371;
537449;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.44";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 12:34:11.404;
537506;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.44";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 13:25:50.359;
537507;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.44";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 13:25:50.447;
537732;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 17:32:57.661;
537733;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 17:32:57.695;
537773;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 18:12:39.135;
537774;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 18:12:39.170;
537879;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 19:33:20.255;
537880;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.148";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-08 19:33:20.298;
539053;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.109";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-10 17:01:15.030;
539054;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.109";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-10 17:01:15.067;
539315;user;database_authenticatable;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.109";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-11 15:36:47.453;
539316;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.109";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-11 15:36:47.481;
570841;user;database_authenticatable;"30422_1";2;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.44";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-12 13:13:19.336;
570842;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.44";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-12 13:13:19.383;
571066;user;database_authenticatable;"30422_1";2;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.109";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-12 17:09:35.586;
571067;user;token;"30422_1";0;true;;User;4999;api/v3/overrides/sessions#create;"10.235.116.109";Dart/3.6 (dart:io);https://oruspay-banking-api.cashway.io/api/v3/auth/sign_in;;;;0.0;0.0;2025-05-12 17:09:35.627;
